21637,14859.870193742285
21638,21907.272726405114
21639,18749.47057421075
21640,25314.764411150543
21641,13682.391354266056
21642,21153.988175176284
21643,21687.42095467768
21644,18041.983593075158
21645,12556.520630751853
21646,16287.035023643739
21647,12516.33832859269
21648,20591.45478834172
21649,20994.1684629562
21650,25134.099674234632
21651,17327.26754730334
21652,23290.91195276594
21653,25918.012288930444
21654,13451.274882130076
21655,22815.6202589604
21656,23272.365027681757
21657,21392.421197971267
21658,23309.90437854881
21659,11525.08444305402
21660,23257.498622749354
21661,18424.04116057742
21662,13590.161494893378
21663,19449.302613432556
21664,14188.658053495546
21665,19201.887098680418
21666,12603.643377734708
21667,23879.696388829278
21668,10728.586165501387
21669,17481.659321389936
21670,21815.018347648172
21671,24536.632937351133
21672,24819.272386112563
21673,13274.534491420973
21674,23228.166945528563
21675,21012.709234691552
21676,25447.172384450336
21677,19439.607604641198
21678,12495.632053016965
21679,21635.863880370245
21680,22542.602573991022
21681,19400.546976601883
21682,25622.216131873534
21683,23929.449780704876
21684,12380.43402042646
21685,19103.068410403284
21686,13186.182010660792
21687,14575.001011463431
21688,23621.732277888645
21689,20798.92668448658
21690,23082.131235356366
21691,14930.639442188633
21692,25242.754135508614
21693,24959.502218408386
21694,21627.033443515043
21695,22766.213660179958
21696,13279.04478863355
21697,13993.573979007826
21698,15001.781278654056
21699,18774.313488916567
21700,18942.94636073854
21701,20996.671609145364
21702,24943.045346922645
21703,15077.559401574916
21704,13079.398607031042
21705,15232.622919400585
21706,26222.193421211286
21707,12188.879015503382
21708,23565.662645852615
21709,15343.147462098634
21710,26123.472943730492
21711,20725.872230361296
21712,12700.687094053501
21713,15185.155095387683
21714,16941.285815808114
21715,16727.74321897109
21716,24754.528983947956
21717,12059.354502227423
21718,23148.845420653248
21719,22196.9066222682
21720,21849.383627952757
21721,22263.80200495921
21722,15613.560054216618
21723,21428.025380532355
21724,22995.09218270685
21725,25332.695474303328
21726,20991.048212226306
21727,12409.354770756012
21728,14299.3574256487
21729,25655.114779363736
21730,24846.31486771416
21731,25612.41787248222
21732,15372.457312822324
21733,25104.518850422668
21734,23467.881665284953
21735,21708.3619707447
21736,15931.016246275978
21737,16335.50404088317
21738,14464.65798108686
21739,26303.10854262232
21740,24848.262760723825
21741,15541.015938116007
21742,13372.188315492884
21743,18712.8368111674
21744,10918.318390998771
21745,23198.580631227363
21746,13825.987028290601
21747,24793.15459803373
21748,12091.670583876923
21749,19371.55951866471
21750,23259.805114065388
21751,23645.583836857088
21752,22573.58052501034
21753,15965.043113997366
21754,14441.636071851197
21755,13778.040946731559
21756,26893.53502095741
21757,25610.25100675489
21758,18825.089025913214
21759,12948.130888550382
21760,22686.229749789996
21761,16596.854435103833
21762,14233.201291473855
21763,24329.722468025313
21764,22995.064997992682
21765,21468.94227552933
21766,15442.445896916961
21767,19804.784698190535
21768,21751.90209538448
21769,20779.669051070952
21770,12024.966798426827
21771,15126.256219939141
21772,25798.517640701233
21773,12461.083524058165
21774,22866.65072226181
21775,16179.281258932406
21776,19571.59188330069
21777,18119.310743675982
21778,22256.55895830043
21779,20373.124668752796
21780,26167.457880550195
21781,22862.42850391744
21782,25521.543480820466
21783,17299.846331865454
21784,25911.995471166927
21785,17288.448335933575
21786,22688.41676309585
21787,18655.331321553756
21788,20425.445812618866
21789,14299.466232642455
21790,18100.321945017582
21791,15630.002213655223
21792,14661.453963097123
21793,18951.218357655733
